parent_id,district,districtId,category,municipality,message_id,text,createdOn,updatedOn
23fhbm,Nordland Politidistrikt,210,Trafikk,Rana,23fhbm-2,Store trafikale utfordringer på stedet.,2023-09-26T05:14:57.3631575+00:00,
23fhbm,Nordland Politidistrikt,210,Trafikk,Rana,23fhbm-3,Begge bilførerne blir undersøkt av ambulansepersonell på stedet. Det jobbes med å få ryddet veien.,2023-09-26T05:25:15.1928705+00:00,
232db0,Møre og Romsdal Politidistrikt,208,Trafikk,Herøy,232db0-0,Kl. 0508 Melding om bil som har kjørt i grøfta. Nødetater på stedet. En person i bilen som er tatt med til sykehuset.,2023-09-26T05:02:35.7986062+00:00,
232db0,Møre og Romsdal Politidistrikt,208,Trafikk,Herøy,232db0-1,Personen ikke alvorlig skadet. Mistanke om promillekjøring. Sak opprettes.,2023-09-26T05:54:34.8349618+00:00,
23q8cf,Innlandet Politidistrikt,203,Voldshendelse,Hamar,23q8cf-0,"Kl. 0232: En taxisjåfør har blitt slått av en overstadig beruset kunde. Kunden, en mann i 30-årene, er pågrepet. Taxisjåføren er fraktet til Hamar sykehus for behandling av skader.",2023-09-26T04:52:54.9890939+00:00,
23c5ct,Sør-Øst Politidistrikt,204,Andre hendelser,Sør-Øst politidistrikt,23c5ct-0,Det har vært en rolig vakt i Sør-Øst politidistrikt.,2023-09-26T04:03:22.8913031+00:00,
232c6j,Øst Politidistrikt,202,Brann,Fredrikstad,232c6j-0,Kl 05:03. Melding om brann i garasje i Grimstadveien. Ikke spredningsfare og det er ikke meldt om personskade. Nødetatene er på vei.,2023-09-26T03:08:33.9080462+00:00,
232c6j,Øst Politidistrikt,202,Brann,Fredrikstad,232c6j-1,Garasjen er nedbrent og brannvesenet bedriver slukking. Eldre garasje. De som bor på gården er på stedet. Ingen skadet. Ingen større kjøretøy parkert i garasjen.,2023-09-26T03:26:13.6620638+00:00,
232c6j,Øst Politidistrikt,202,Brann,Fredrikstad,232c6j-2,Brannvesenet har god kontroll. Røyken stiger rett opp og vil sannsynligvis ikke være til noen sjenanse for andre husstander i nærheten. Årsaken til brannen er foreløpig ukjent.,2023-09-26T03:32:12.8700021+00:00,
232c6j,Øst Politidistrikt,202,Brann,Fredrikstad,232c6j-3,Politiet avslutter på stedet. Brannvesenet blir fortsatt på stedet og etterslukker.,2023-09-26T03:44:03.0008909+00:00,
23ncmx,Agder Politidistrikt,205,Trafikk,Kristiansand,23ncmx-0,Kl 0305. Politiet stanset bil i Vågsbygd der fører mistenkes for ruskjøring. Blodprøve er sikret og sak opprettes. Fører vil i tillegg bli anmeldt for kjøring uten gyldig førerkort. ,2023-09-26T02:49:33.6040281+00:00,
238wd0,Vest Politidistrikt,207,Innbrudd,Kinn,238wd0-0,Kl. 0307: Meldt fra boligadresse i Gate 4 at en ukjent mannsperson hadde tatt seg inn i 1. etasje og videre inn på et toalett. Vedkommende var alene og svært beruset. I 20-årene. Politi og brannvesenet rykket ut og fikk kontroll på vedkommende. ,2023-09-26T02:29:29.1063892+00:00,
238wd0,Vest Politidistrikt,207,Innbrudd,Kinn,238wd0-1,"Personen hadde ikke vært fysisk mot noen. Ingen påført skader. Mistenkte utført en del skadeverk på toalettet. Ikke behov for helsetilsyn. Mistenkte blåste til over 2 i promille. Ikke bosatt i Måløy, men tilhørighet om bord i en fiskebåt.",2023-09-26T02:42:40.9182225+00:00,
238wd0,Vest Politidistrikt,207,Innbrudd,Kinn,238wd0-2,"Familien på fire befant seg i boligen. Ingen påført skader, men naturligvis skremt av hendelsen. Mistenkte er nå overlevert skipper og øvrig mannskap på fiskebåten. Kjent id på vedkommende. Blir anmeldt for innbrudd og skadeverk.",2023-09-26T02:54:14.2118044+00:00,
23zsdd,Sør-Øst Politidistrikt,204,Brann,Seljord,23zsdd-0,"Kl. 03:07 fikk politiet melding om brann i en bod i tilknytning til en hytte. Brannvesenet fikk kontroll på brannen etter en stund, men to boder skal være totalskadd. Ingen personer er skadd. Brannårsaken er foreløpig ukjent. ",2023-09-26T02:20:14.2364785+00:00,
23zsdd,Sør-Øst Politidistrikt,204,Brann,Seljord,23zsdd-1,Politiet er ferdig på stedet. Saken vil bli etterforsket videre.,2023-09-26T02:52:11.666023+00:00,
23kpdt,Agder Politidistrikt,205,Trafikk,Lindesnes,23kpdt-0,Kl 0230. Politiet stanset bil i Spangereidveien der fører mistenkes for ruskjøring. Blodprøve er sikret og politiet oppretter sak. Fører blir også anmeldt for kjøring uten gyldig førerkort. ,2023-09-26T01:31:27.0551124+00:00,
236kf6,Agder Politidistrikt,205,Voldshendelse,Arendal,236kf6-0,Kl 0250. Politiet har gjort undersøkelser rundt en voldshendelse på Myrene. En person er kjørt til sykehus av ambulanse for for sjekk og behandling. Politiet har innbrakt en person som kan mistenkes å stå bak handlingen. ,2023-09-26T01:29:16.3025305+00:00,
236kf6,Agder Politidistrikt,205,Voldshendelse,Arendal,236kf6-1,"Det er så langt veldig uklart hva som har skjedd, og hvorfor. Politiet oppretter sak.",2023-09-26T01:29:46.2776929+00:00,
236kf6,Agder Politidistrikt,205,Voldshendelse,Arendal,236kf6-2,"Personen som ble innbrakt er dimmitert. Politiet oppretter sak, og den vil bli etterforsket videre.",2023-09-26T02:50:45.462819+00:00,
23vgfm,Øst Politidistrikt,202,Trafikk,Lillestrøm,23vgfm-0,"Kl 0200. Melding om bil som hadde kjørt av Tuenveien og lagt seg over på siden. To personer skal ha løpt fra stedet. Vi søker i området, også med politihelikopteret.",2023-09-26T00:42:55.8320572+00:00,
23vgfm,Øst Politidistrikt,202,Trafikk,Lillestrøm,23vgfm-1,Vi har kontroll på en mann i 20 årene som mistenktes for å ha kjørt bilen. Han er besluttet pågrepet og kjøres arrest. Søk er avsluttet og det er ingen grunn til å tro at det har vært noen flere personer i bilen da den kjørte ut.,2023-09-26T01:57:11.5944354+00:00,
23hcf0,Møre og Romsdal Politidistrikt,208,Ro og orden,Kristiansund,23hcf0-0,"Flere meldinger om amper stemning på utested i byen. Politiet har vært på stedet, og sendt uønskede personer bort fra stedet. Ingen anmeldelse fra politiet. ",2023-09-26T00:40:50.2004418+00:00,
2337gd,Agder Politidistrikt,205,Trafikk,Kristiansand,2337gd-0,Kl 0055. Politiet stanset bil på E18 v/Narviga der fører mistenkes for ruskjøring. Blodprøve sikret og sak opprettes. ,2023-09-26T00:27:38.9653303+00:00,
23r4gt,Møre og Romsdal Politidistrikt,208,Trafikk,Volda,23r4gt-0,"Melding om trafikkuhell v/Kjøs bru. En bil skal ha kjørt unna en hjort, og havnet inn i fjellveggen. Skal ikke være meldt om personskader. En person i bilen. Materielle skader. Nødetater på vei til stedet.",2023-09-25T21:20:02.4625897+00:00,
23r4gt,Møre og Romsdal Politidistrikt,208,Trafikk,Volda,23r4gt-1,"Fører ble tatt med til legevakta for en kontroll. Patruljen oppretter sak på forholdet. Bilen større skader, og er tatt med av bilberger.",2023-09-26T00:38:10.9007053+00:00,
23d1g6,Trøndelag Politidistrikt,209,Trafikk,Røros,23d1g6-0,En kvinne i 50-årene mistenkes for kjøring i påvirket tilstand etter å ha kjørt inn i en stolpe på Røros stasjon. Hun blir tatt med til legevakt for bevissikring. Vi oppretter sak. ,2023-09-25T19:53:07.3933149+00:00,
230gmt,Vest Politidistrikt,207,Voldshendelse,Øygarden,230gmt-0,"1 person slått til flere personer på stedet. Fremstår som tilfeldige ofre.  Gjerningspersonen pågrepet og settes i arrest. 
",2023-09-25T19:24:28.9569284+00:00,
230gmt,Vest Politidistrikt,207,Voldshendelse,Øygarden,230gmt-1,POLITIET presiserer mtp tilfeldige ofre: mistenkte har møtt opp på en trening han ikke var ønsket på. Ble utagerende ifm dette. Mistenkte fremstod ruset/beruset.,2023-09-25T19:46:31.3837509+00:00,
23pvh0,Møre og Romsdal Politidistrikt,208,Ro og orden,Kristiansund,23pvh0-0,En kvinne i 50 årene bortvist fra sentrum på grunn av beruselse. ,2023-09-25T19:13:43.9245008+00:00,
239rhd,Øst Politidistrikt,202,Brann,Fredrikstad,239rhd-0,Nødetatene har rykket ut til kommunale boliger etter røykutvikling. Det brenner ikke på stedet. Oppdateres. ,2023-09-25T19:05:06.7184712+00:00,
239rhd,Øst Politidistrikt,202,Brann,Fredrikstad,239rhd-1,Kvinne pågrepet på bakgrunn av mistanke om å ha tent på. Kjørt inn i arrest. Ingen er skadet. Saken etterforskes.,2023-09-25T19:43:13.80427+00:00,
23nhth,Agder Politidistrikt,205,Brann,Kristiansand,23nhth-0,Sammen med BRANN er vi på Flekkerøy etter melding om brann. Viser seg å være brann i en lekehytte. Ikke fare for spredning. BRANN har kontroll.,2023-09-25T19:01:49.2517266+00:00,
23nhth,Agder Politidistrikt,205,Brann,Kristiansand,23nhth-1,Brann i ei lita lekehytte/paller. Ingen politisak.,2023-09-25T19:36:07.5377097+00:00,
23ljj6,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23ljj6-0,I nordgående felt ved Liertoppen er en elg påkjørt. Frontruta på bilen er knust. Trolig ingen personskader. Elgen lever på stedet. Nødetatene rykker ut sammen med viltnemd. Oppdateres når nødetatene er på stedet. ,2023-09-25T18:24:05.6258695+00:00,
23ljj6,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23ljj6-1,"Nødetatene på stedet. Et felt er sperret, men trafikken går greit forbi. Ingen personskader. Elgen har løpt til skogs. Bilberging på vei til stedet.",2023-09-25T18:31:11.4515489+00:00,
23ljj6,Sør-Øst Politidistrikt,204,Trafikk,Drammen,23ljj6-2,Viltnemda har lokalisert elgen og avlivet den. Bilberging pågår.,2023-09-25T18:54:37.8463803+00:00,
237fjm,Møre og Romsdal Politidistrikt,208,Ulykke,Molde,237fjm-0,"Melding om trafikkulykke på FV62. En person i bilen, fremstår som uskadd. Bilen ligger utenfor veibanen slik at trafikken flyter greit forbi. Nødetatene rykker ut.",2023-09-25T18:19:18.7597213+00:00,
237fjm,Møre og Romsdal Politidistrikt,208,Ulykke,Molde,237fjm-1,Fører av bilen kjøres sykehus for en sjekk. Politiet gjør undersøkelser på stedet og oppretter sak.,2023-09-25T18:36:40.1752364+00:00,
23wbj0,Sør-Øst Politidistrikt,204,Tyveri,Porsgrunn,23wbj0-0,Denne meldingen har blitt trukket.,2023-09-25T17:54:07.2292995+00:00,
23j6kd,Trøndelag Politidistrikt,209,Brann,Grong,23j6kd-0,Nødetater på vei brann i terrenget ved Harran togstasjon. Dette pga lynnedslag.,2023-09-25T17:52:40.9972878+00:00,
23j6kd,Trøndelag Politidistrikt,209,Brann,Grong,23j6kd-1,Ikke brann i terreng. Flammer fra et avfallsanlegg. Ikke noe for politiet.,2023-09-25T18:24:14.9184098+00:00,
2343kt,Agder Politidistrikt,205,Ro og orden,Arendal,2343kt-0,Vi rykker ut etter flere meldinger om høye smell i området Gåselia.,2023-09-25T17:43:26.5933835+00:00,
2343kt,Agder Politidistrikt,205,Ro og orden,Arendal,2343kt-1,Vi er i kontakt med tre personer i området. En av dem erkjenner å ha mekket på hjemmelaget fyrverkeri og laget en skikkelig kinaputt. Vi snakker med partene på stedet.,2023-09-25T18:05:17.6796642+00:00,
2343kt,Agder Politidistrikt,205,Ro og orden,Arendal,2343kt-2,"Det er også gjort funn av en udetonert kinaputt. Stålrør med krutt oppi. I samråd med Nasjonale bistandsressurser, er det besluttet at de kommer til Arendal for å destruere denne. Det er ikke fare for omgivelsene. En person er pågrepet ifm forholdet.",2023-09-25T19:45:24.4056292+00:00,
23t0k6,Sør-Øst Politidistrikt,204,Trafikk,Nome,23t0k6-0,Mann i 40 årene blir anmeldt for kjøring uten førerkort. ,2023-09-25T15:32:49.5226626+00:00,
23fzlm,Trøndelag Politidistrikt,209,Savnet,Trondheim,23fzlm-0,"Vi søker etter en mann på 90 år, som ikke har kommet hjem etter en tur til Trondheim sentrum midt på dagen i dag. Han er ca. 175 cm. høy, slank, nyklipt kort grått hår, grå jakke, sort bukse og sorte sko. Ved observasjon, ring operasjonssentralen på 112.",2023-09-25T15:29:49.8816817+00:00,
23fzlm,Trøndelag Politidistrikt,209,Savnet,Trondheim,23fzlm-1,Mannen har kommet til rette.,2023-09-25T16:27:28.4874584+00:00,
232tlm,Agder Politidistrikt,205,Brann,Kristiansand,232tlm-0,Nødetatene rykker ut etter melding om brann på ett toalett inne på Sørlandssenteret.,2023-09-25T15:18:03.4320759+00:00,
232tlm,Agder Politidistrikt,205,Brann,Kristiansand,232tlm-1,"BRANN er fremme, kontroll, brann slukket. Brent i en søppelbøtte inne på et toalett.",2023-09-25T15:25:52.1304625+00:00,
232tlm,Agder Politidistrikt,205,Brann,Kristiansand,232tlm-2,Vi har kontroll på to mindreårige jenter som mistenkes for å ha startet brannen. Den ene jenta har erkjent å ha satt fyr på søppelbøtta inne på toalettet. Tas med til barnevernsvakta. Senteret er åpnet opp igjen.,2023-09-25T15:50:39.2833181+00:00,
23qqld,Sør-Øst Politidistrikt,204,Brann,Skien,23qqld-0,"Nødetatene rykker ut til røykutvikling muligens i en låve. Litt lite informasjon her, men meldingen blir oppdatert ved vår ankomst. ",2023-09-25T15:18:02.253888+00:00,
23qqld,Sør-Øst Politidistrikt,204,Brann,Skien,23qqld-1,Det viser seg at det ikke er brann. Det har vært fyrt opp i en grue i en smie. Alt ok.,2023-09-25T15:22:35.5391515+00:00,
23cmlt,Sør-Øst Politidistrikt,204,Brann,Skien,23cmlt-0,Nødetatene rykker ut til brann i en kjøkkenvifte. Ingen er skadet. Dette er i en firemanns bolig. Brannen er trolig slukket. Oppdateres når nødetatene ankommer. ,2023-09-25T15:03:39.6665566+00:00,
23cmlt,Sør-Øst Politidistrikt,204,Brann,Skien,23cmlt-1,Nødetatene på stedet. Ingen synlig røyk. Bygget er evakuert. Virker ikke som noen er skadet. Oppdateres.,2023-09-25T15:10:40.2903861+00:00,
23cmlt,Sør-Øst Politidistrikt,204,Brann,Skien,23cmlt-2,Brann i kjøkenvifte er slukket. Ingen skadd. Politiet oppretter sak.,2023-09-25T15:19:32.2924712+00:00,
23hm69,Trøndelag Politidistrikt,209,Trafikk,Orkland,23hm69-0,En bil har punktert på Børsa-siden av tunnelen. Bilberging er snart på stedet. Tunnelen er stengt.,2023-09-25T14:58:47.8967496+00:00,
23hm69,Trøndelag Politidistrikt,209,Trafikk,Orkland,23hm69-1,Vegen er åpen igjen.,2023-09-25T15:56:12.6709129+00:00,
23ndmm,Innlandet Politidistrikt,203,Ulykke,Ringsaker,23ndmm-0,Meldt om trafikkulykke på E6 i sørgående løp v/Nydal. Nødetater er på vei. Ukjent omfang.,2023-09-25T14:54:56.2324098+00:00,
23ndmm,Innlandet Politidistrikt,203,Ulykke,Ringsaker,23ndmm-1,Nødetater på stedet. En bil som har kjørt i autovernet. Trafikken står. Kan være et alternativ og kjøre oppom Ikea for å passere stedet.,2023-09-25T15:02:48.750057+00:00,
23ndmm,Innlandet Politidistrikt,203,Ulykke,Ringsaker,23ndmm-2,Bergingsbil er på stedet. Trafikk dirigeres i et løp. En person involvert. Sjekkes av helse på stedet.,2023-09-25T15:30:22.0010557+00:00,
23ndmm,Innlandet Politidistrikt,203,Ulykke,Ringsaker,23ndmm-3,Bilen er berget og vegen åpnet. Det er tatt beslag i førerkort og sak opprettes.,2023-09-25T15:49:05.2313639+00:00,
2389m2,Troms Politidistrikt,211,Andre hendelser,Tromsø,2389m2-0,"En patrulje har vært på en privat adresse for å megle mellom to voksne menn som kranglet om plassering av en søppeldunk. Den ene parten følte seg truet av den andre. Patruljen har meglet mellom partene, søppelboksen ble flyttet og freden gjenopprettet.",2023-09-25T14:34:05.4786093+00:00,
23z6nd,Troms Politidistrikt,211,Trafikk,Tromsø,23z6nd-0,Melding om at en lastebil har fått stans på E8 og sperrer ett kjørefelt. Vi er på vei til stedet. Meldingen oppdateres.,2023-09-25T13:57:57.8755126+00:00,
23z6nd,Troms Politidistrikt,211,Trafikk,Tromsø,23z6nd-1,Oppdatering: Vi dirigerer trafikken på stedet i påvente av bilberging.,2023-09-25T14:11:40.427131+00:00,
23k2nt,Sør-Øst Politidistrikt,204,Trafikk,Nes,23k2nt-0,På Rv7 har UP hatt laser fartskontroll. 21 førere fikk forenklet forelegg. Høyeste hastighet målt var 81 km/t i 60km sonen. ,2023-09-25T13:50:20.4777237+00:00,
236n6s,Troms Politidistrikt,211,Trafikk,Tromsø,236n6s-0,Trafikkontroll: @utrykningspolitiet har gjennomført kontroll i Grønnegata. Det ble utstedt 4 forenklede forelegg (FF) for ureglementert bruk av håndholdt mobiltelefon samt 2 FF for kjøring i strid med skilting. ,2023-09-25T13:30:57.1861925+00:00,
23vxpm,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23vxpm-0,"Melding om påkjørsel bakfra i sørgående felt på E6 Omkjøringsvegen, Teglverkstunet. Trafikken går sakte i ett felt. Alle involverte skal være oppegående. Nødetatene er på veg til stedet.",2023-09-25T13:23:16.7744189+00:00,
23vxpm,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23vxpm-1,Vi er ferdig på stedet. Trafikken går som normalt igjen. Vi oppretter ikke sak.,2023-09-25T14:26:02.8698916+00:00,
23gspk,Trøndelag Politidistrikt,209,Trafikk,Høylandet,23gspk-0,Vogntog har havnet utenfor vegen på Fv. 775 ved kommunegrensa mellom Høylandet og Grong. Ikke farlig gods i kjøretøyet. Fører er oppegående. Vi er på stedet sammen med ambulanse og brannvesen. ,2023-09-25T13:19:46.0494508+00:00,
23gspk,Trøndelag Politidistrikt,209,Trafikk,Høylandet,23gspk-1,"Vogntoget er berget. Fører, en mann i slutten av tenåra, er tatt med til sykehuset Namsos for undersøkelse, med tanke på at utforkjøringen skjedde i en 80-sone.",2023-09-25T14:41:59.6951581+00:00,
233ppd,Vest Politidistrikt,207,Voldshendelse,Bergen,233ppd-0,Meldt om to personer som sloss i veibanen på Danmarksplass . Politiet har kontroll på to personer.  Ingen er alvorlig skadet.,2023-09-25T12:55:41.4398751+00:00,
233ppd,Vest Politidistrikt,207,Voldshendelse,Bergen,233ppd-1,Politiet avslutter. Oppretter sak. Foranledning er at fotgjenger slår i bil som står på rødt lys. Blir deretter slagsmål og bilfører får seg et slag i ansiktet.,2023-09-25T13:00:22.2809413+00:00,
23rlpt,Innlandet Politidistrikt,203,Ulykke,Nord-Aurdal,23rlpt-0,kl. 1438: Meldt om trafikkuhell mellom to lettmc`er. Ukjent hvor mange personer som har vært involvert i uhellet og evt. hvor skadet de er. Vi er på stedet. Nøster i hva som har skjedd.,2023-09-25T12:45:06.0914052+00:00,
23dgq6,Innlandet Politidistrikt,203,Ulykke,Etnedal,23dgq6-0,Kl. 1357: Meldt om singelulykke. En bil av vegen. Kun fører i bilen. Kommet seg ut. Ukjent skadegrad. Nødetater på vei.,2023-09-25T12:13:47.2114204+00:00,
23dgq6,Innlandet Politidistrikt,203,Ulykke,Etnedal,23dgq6-1,"Fører, en kvinne i slutten av 50-årene,  kjørt Gjøvik sykehus. Årsak til ulykken er ikke kjent. Politiet oppretter sak.",2023-09-25T12:34:29.4435236+00:00,
230cql,Sør-Øst Politidistrikt,204,Trafikk,Ringerike,230cql-0,Up har hatt en adferdskontroll på stedet.  resulterte i 3 forelegg for bruk av mobiltelefon og et gebyr for manglende bilbelte.,2023-09-25T11:45:35.2771096+00:00,
23p8qc,Agder Politidistrikt,205,Trafikk,Vennesla,23p8qc-0,"Kl. 1329, et tre har falt over veien. Sperrer veien i begge retninger. VTS er varslet.",2023-09-25T11:38:23.7417999+00:00,
2395rd,Agder Politidistrikt,205,Andre hendelser,Risør,2395rd-0,"Kl.  1316, et tre har falt over en strømledning ved Risørveien. Dersom ledningen ryker faller treet på veien. VTS er varslet.",2023-09-25T11:27:59.7606405+00:00,
231rts,Vest Politidistrikt,207,Arrangement,Kinn,231rts-0,Klokka 1300-1315 er det minnesmarkering i samband med dødsulykka i Florø. RV5 vil bli stengt vest for Krokane i den tida minnesmarkering går føre seg. Uniformert politi vil vera til stades.,2023-09-25T10:20:24.6917613+00:00,
237wsl,Agder Politidistrikt,205,Trafikk,Grimstad,237wsl-0,UP har hatt laserkontroll på stedet. Fire forelegg for hastighet. Høyeste var 60 km/t i 50 sone.,2023-09-25T09:59:57.3230132+00:00,
23wrsg,Sør-Øst Politidistrikt,204,Trafikk,Rollag,23wrsg-0,"Politiet rykker ut etter melding om trafikkulykke. 3 biler og fire personer involvert, fremstår ikke alvorlig. Redusert fremkommelighet på stedet.",2023-09-25T09:40:52.9614548+00:00,
23wrsg,Sør-Øst Politidistrikt,204,Trafikk,Rollag,23wrsg-1,"Veien er åpen, politiet er ferdig på stedet. Det har vært en kjedekollisjon som følge av at bil 2 og 3 ikke klarte å stanse for første bil som skulle krysse veien.  En person er sendt til sykehus for sjekk. Politiet oppretter sak.",2023-09-25T11:09:37.8067523+00:00,
234kst,Trøndelag Politidistrikt,209,Innbrudd,Trondheim,234kst-0,"Løpet av helgen har det vært innbrudd på Heimdal vgs.  Det er utført store skader på flere dører innvendig i bygget.  Lite som er stjålet, liten verdi, men store kostnader på skadeverket.  Politiet har vært på stedet og sikret spor.",2023-09-25T09:24:57.1034764+00:00,
23fbtl,Sør-Øst Politidistrikt,204,Trafikk,Øvre Eiker,23fbtl-0,UP har hatt trafikkontroll på stedet. Resulterte i 10 forelegg for fart. Høyeste hastighet 88km/t i 70-sone.,2023-09-25T08:16:46.3792965+00:00,
2327tz,Vest Politidistrikt,207,Tyveri,Bergen,2327tz-0,Bil merket Helse Bergen er stjålet i løpet av natten fra Sandviken sykehus. Patrulje funnet igjen bilen i Heggbakken med mistenkt mann i førersete. Mannen framstår som ruset.,2023-09-25T08:12:25.9108532+00:00,
2327tz,Vest Politidistrikt,207,Tyveri,Bergen,2327tz-1,Det er tatt blodprøve av siktede. Han er deretter dimittert. Den stjålne bilen er returnert til Helse Bergen. Politiet oppretter sak.,2023-09-25T09:46:06.5178413+00:00,
23q4vd,Troms Politidistrikt,211,Trafikk,Tromsø,23q4vd-0,UP har avholdt trafikkontroll i Bruveien med fokus på ulovlig mobilbruk. Dette resulterte i utstedelse av 8 forenklede forelegg og et gebyr.,2023-09-25T08:01:59.7587092+00:00,
23c0vt,Agder Politidistrikt,205,Brann,Kristiansand,23c0vt-0,"Kl. 0952, melding om røykutvikling under panser på bil. Nødetatene kjører til stedet. Skal ikke være trafikale problemer eller fare for spredning.",2023-09-25T07:58:25.0517886+00:00,
23c0vt,Agder Politidistrikt,205,Brann,Kristiansand,23c0vt-1,Ukjent årsak. Begynte og ryke under kjøring. Alt slukket og det opprettes sak.,2023-09-25T08:23:43.7906545+00:00,
23zv5l,Øst Politidistrikt,202,Trafikk,Våler,23zv5l-0,"UP har gjennomført en trafikkontroll i 80-sonen. 17 forenklede forelegg ble skrevet ut, i tillegg blir en lokal mann i 30-årene anmeldt for å ha kjørt 136 km/t og førerkort beslaglagt.",2023-09-25T07:54:12.2831785+00:00,
238qwd,Vest Politidistrikt,207,Brann,Bergen,238qwd-0,Meldt om brann i parkert bil. Ingen personer er meldt skadet. Brann og politi på vei til stedet.,2023-09-25T07:31:18.4231172+00:00,
238qwd,Vest Politidistrikt,207,Brann,Bergen,238qwd-1,Brannen slukket kl.0933. Politiet ferdig med undersøkelser og avslutter. Politiet oppretter sak.,2023-09-25T08:05:39.7370352+00:00,
23zmwd,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23zmwd-0,Kl. 0805 ble en jente påkjørt av en bil i krysset Hørlocksveg og Yrkesskolevegen.  Bil kjørte videre. Politiet ønsker å komme i kontakt med fører og vitner til hendelsen.,2023-09-25T07:06:57.9320669+00:00,
23zmwd,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23zmwd-1,"Beskrivelse av bil, eldre sølv sedan BMW, mulig VH registrert, kjørte videre oppover Yrkesskolevegen.",2023-09-25T07:08:44.1928488+00:00,
23zmwd,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23zmwd-2,"De som har opplysninger om trafikkulykken, Ring til politiet på 02800.",2023-09-25T07:11:45.6168206+00:00,
23zmwd,Trøndelag Politidistrikt,209,Trafikk,Trondheim,23zmwd-3,Fornærmede i saken er lettere skadd.,2023-09-25T11:42:26.7601531+00:00,
23kjwt,Trøndelag Politidistrikt,209,Trafikk,Frøya,23kjwt-0,"Politiet har hatt adferdskontroll på Sistranda, et muntlig pålegg om utbedring på bil, ",2023-09-25T06:46:38.7345518+00:00,
235fx5,Trøndelag Politidistrikt,209,Redning,Trondheim,235fx5-0,Kl. 0740 fikk melding om at en person har gått seg bort i Bymarka.  Vedkommende er kald og har lite strøm på telefon. HRS er informert og politiet starter søk etter vedkommende.,2023-09-25T06:24:41.8873105+00:00,
235fx5,Trøndelag Politidistrikt,209,Redning,Trondheim,235fx5-1,Da er den savnede funnet i god behold.  Blir tatt vare på av både av helse og politiet.,2023-09-25T08:07:45.923881+00:00,
23v9xl,Trøndelag Politidistrikt,209,Trafikk,Melhus,23v9xl-0,"Politiet har hatt kontroll på Melhus.  25 stk førere av motorvogn kontrollert, ingen reaksjoner.",2023-09-25T06:10:33.0085573+00:00,
23g6xv,Møre og Romsdal Politidistrikt,208,Trafikk,Surnadal,23g6xv-0,"Promillekontroll. 92 kontrollerte førere , ingen reaksjoner.",2023-09-25T06:05:44.8578995+00:00,
2333zd,Agder Politidistrikt,205,Ulykke,Kristiansand,2333zd-0,"Melding om det som fremstår som en annen hendelse, ikke langt unna det andre sammenstøtet. Syklist skal ha hatt et sammenstøt med en buss. Syklist skal være bevisst. Oppdateres. ",2023-09-25T05:40:54.0540666+00:00,
2333zd,Agder Politidistrikt,205,Ulykke,Kristiansand,2333zd-1,Politiet er på stedet og har vært i kontakt med partene. Syklist er ved bevissthet og blir fraktet til sykehuset i Kr.sand for sjekk. Politiet undersøker stedet nærmere. Oppdateres.,2023-09-25T05:53:22.861691+00:00,
23rztm,Agder Politidistrikt,205,Trafikk,Kristiansand,23rztm-0,Politiet rykker ut til stedet etter melding om en bil som skal ha hatt et sammenstøt med en syklist. ,2023-09-25T05:31:49.0537778+00:00,
23rztm,Agder Politidistrikt,205,Trafikk,Kristiansand,23rztm-1,Politiet har vært i kontakt med syklisten. Vedkommende var ved bevissthet og fraktes av ambulanse til sjekk på Kr.sand sykehus. Politiet undersøker stedet nærmere. Oppdateres.,2023-09-25T05:47:50.57303+00:00,
23dxz5,Øst Politidistrikt,202,Trafikk,Nordre Follo,23dxz5-0,"Bil med stans i Follotunnelen nordgående retning. VTS har stengt et felt, vi har vært i kontakt med bileier og berging til kjøretøy er bestilt.",2023-09-25T04:48:04.6834023+00:00,
230tlf,Øst Politidistrikt,202,Ulykke,Ullensaker,230tlf-0,Trafikkulykke E6 sydgående. Tre biler innblandet. Nødetatene underveis.,2023-09-25T04:31:51.0254966+00:00,
230tlf,Øst Politidistrikt,202,Ulykke,Ullensaker,230tlf-1,Skal være mellom Kløfta og Lindeberg.,2023-09-25T04:32:31.6971424+00:00,
23pq9x,Agder Politidistrikt,205,Innbrudd,Lindesnes,23pq9x-0,Politiet rykker ut til bedrift etter melding om innbrudd. Oppdateres.,2023-09-25T04:06:37.8994473+00:00,
23pq9x,Agder Politidistrikt,205,Innbrudd,Lindesnes,23pq9x-1,Det bekreftes at det har vært innbrudd på stedet. Gjerningsperson hadde forlatt stedet før patruljens ankomst. Politiet foretar åstedsundersøkelse og oppretter sak.,2023-09-25T04:39:24.0896784+00:00,
239ld6,Trøndelag Politidistrikt,209,Andre hendelser,Meråker,239ld6-0,Det har gått et lite steinras over E14 ved Reinåa. VTS er varslet og sender entreprenør. Politiet er på vei for å sjekke omfanget.,2023-09-25T03:59:19.3885497+00:00,
