parent_id,district,districtId,category,municipality,message_id,text,createdOn,updatedOn
23r4zf,Agder Politidistrikt,205,Trafikk,Kvinesdal,23r4zf-2,Vegen er stengt på stedet til bilene er fjernet.,2023-10-30T09:07:52.5266784+00:00,
23r4zf,Agder Politidistrikt,205,Trafikk,Kvinesdal,23r4zf-3,Bil berger er på stedet.,2023-10-30T09:18:17.0900751+00:00,
23r4zf,Agder Politidistrikt,205,Trafikk,Kvinesdal,23r4zf-4,Bilene er berget. Vegen åpen. En bilfører har fått førerkortet beslaglagt. Opprettes sak på forholdet.,2023-10-30T10:09:03.7438303+00:00,
23c0zt,Agder Politidistrikt,205,Trafikk,Arendal,23c0zt-0,Nødetater rykker ut til melding om trafikkulykke ved bysiden av Tromøybroa. En bil med en person i har kjørt ut av vei og i en stolpe. Bilen skal være ute av veien og står på sykkelsti. Person skal være våken og hevde seg uskadd.,2023-10-30T07:35:18.3315001+00:00,
23c0zt,Agder Politidistrikt,205,Trafikk,Arendal,23c0zt-1,En lyktestolpe er knekt på stedet. En person er sjekket ut av ambulanse og oppsøker selv lege.,2023-10-30T07:57:32.2778865+00:00,
23c0zt,Agder Politidistrikt,205,Trafikk,Arendal,23c0zt-2,Politiet oppretter sak på forholdet.,2023-10-30T08:44:49.6019682+00:00,
230z6b,Trøndelag Politidistrikt,209,Ulykke,Steinkjer,230z6b-0,Melding om trafikkulykke ved Egge kirke. To kjøretøy front mot front. To personer involvert. Begge skal være oppegående. Nødetatene på vei. Airbagger skal være utløst. Veien delvis sperret. Meldt om lekasje fra minst et kjøretøy.,2023-10-30T07:34:14.5210051+00:00,
230z6b,Trøndelag Politidistrikt,209,Ulykke,Steinkjer,230z6b-1,Begge førerne er fraktet til sykehus for undersøkelse. Ikke mistanke om ruskjøring på noen av partene.,2023-10-30T08:10:41.1121622+00:00,
23nvm7,Sør-Øst Politidistrikt,204,Trafikk,Porsgrunn,23nvm7-0,"08:15 Politiet er på vei etter melding om bil som har kjørt i en lyktestolpe. Skal ikke være personskade. Bilen står midt i veien, men trafikken går greit forbi.",2023-10-30T07:33:28.9675136+00:00,
23nvm7,Sør-Øst Politidistrikt,204,Trafikk,Porsgrunn,23nvm7-1,Politiet er ferdige på stedet. Ingen personskade og ikke skade på lyktestolpen. Det er også brukt vinterdekk. Ingen politisak.,2023-10-30T08:14:57.6793984+00:00,
239q04,Sør-Øst Politidistrikt,204,Ulykke,Skien,239q04-0,"08:15 Nødetatene på vei etter melding om utforkjøring. Trolig ingen personskade, men de involverte har problemer med å komme seg ut av bilen. Tre voksne og et barn i bilen.",2023-10-30T07:26:30.7365235+00:00,
239q04,Sør-Øst Politidistrikt,204,Ulykke,Skien,239q04-1,Politiet er på stedet. Ingen personskade. Det er sommerdekk på bilen. Bilfører er en mann i 20-åra. Han blir anmeldt for uaktsom kjøring.,2023-10-30T07:51:48.6711443+00:00,
23zmf0,Sør-Øst Politidistrikt,204,Trafikk,Seljord,23zmf0-0,07:15 Politiet er på stedet etter melding om utforkjøring. Trolig ingen personskade.,2023-10-30T07:21:46.3720884+00:00,
23zmf0,Sør-Øst Politidistrikt,204,Trafikk,Seljord,23zmf0-1,Politiet er ferdige på stedet. Ingen personskade. Veldig glatt og det er brukt vinterdekk. Ingen politisak.,2023-10-30T07:58:40.4587382+00:00,
23ljtz,Trøndelag Politidistrikt,209,Ulykke,Trondheim,23ljtz-0,Melding om en ulykke mellom en el-sparkesykkel og en sykkel på Solsiden. Syklisten klager over smerter. Ambulanse og politi på stedet. ,2023-10-30T07:19:29.4255277+00:00,
23ljtz,Trøndelag Politidistrikt,209,Ulykke,Trondheim,23ljtz-1,Den ene parten hadde forlatt da politiet ankom. Den andre parten tilsett av ambulanse. Politiet oppretter sak.,2023-10-30T08:07:26.3996546+00:00,
236f6t,Sør-Øst Politidistrikt,204,Trafikk,Larvik,236f6t-0,07:35 Politiet er på stedet etter melding om trafikkuhell. Ingen personskade og kun mindre materielle skader. Dreier seg om påkjørsel bakfra.,2023-10-30T06:56:14.1307739+00:00,
236f6t,Sør-Øst Politidistrikt,204,Trafikk,Larvik,236f6t-1,"Politiet er ferdige på stedet. Den ene bilen hadde sommerdekk. Bilfører, en mann i 50-åra, blir anmeldt for uaktsom kjøring. Det er også besluttet førerkortbeslag. Sak opprettes.",2023-10-30T08:08:10.1350837+00:00,
23v9mq,Troms Politidistrikt,211,Trafikk,Skjervøy,23v9mq-0,Politiet har avholdt kontroll på morgenkvisten. 17 førere ble kontrollert og alle fikk lov til å kjøre videre uten noen reaksjoner.,2023-10-30T06:46:27.5428524+00:00,
23h600,Sør-Øst Politidistrikt,204,Trafikk,Holmestrand,23h600-0,07:00 Politiet er på stedet etter meldinger om vogntog som står på tvers og sperrer avkjøringen i nordgående felt. Avkjøringen er stengt inntil videre. Vogntoget har vinterdekk og fører forsøker å få på kjetting. Bergingsbil varslet.,2023-10-30T06:33:47.6151276+00:00,
23h600,Sør-Øst Politidistrikt,204,Trafikk,Holmestrand,23h600-1,Vogntoget er berget og veien er åpen. Gode vinterdekk og ingen politisak.,2023-10-30T08:10:23.0080203+00:00,
23330f,Møre og Romsdal Politidistrikt,208,Trafikk,Hustadvika,23330f-0,"To biler har kollidert på Vevang Stemmavegen like ved krysset Skolevegen. 4 personer totalt i begge bilene. Ene passasjeren klager på smerter i nakken. Bilene har pådratt seg matr skader Alle er oppegående, nødetatene er på veg til stedet. ",2023-10-30T06:03:51.5610226+00:00,
23330f,Møre og Romsdal Politidistrikt,208,Trafikk,Hustadvika,23330f-1,Det er er meldt om vinterlige kjøreforhold på stedet.,2023-10-30T06:16:48.6579569+00:00,
23s0tc,Nordland Politidistrikt,210,Andre hendelser,Nordland politidistrikt,23s0tc-0,Det har vært en rolig natt for politiet i Nordland.,2023-10-30T06:01:55.9814583+00:00,
23dx16,Sør-Øst Politidistrikt,204,Trafikk,Jevnaker,23dx16-0,Melding om bil som har kjørt ut i sving og havnet i grøfta. Fører var alene i bilen og har vondt i hodet. Nødetatene er på vei.,2023-10-30T05:39:23.2585897+00:00,
23dx16,Sør-Øst Politidistrikt,204,Trafikk,Jevnaker,23dx16-1,"Nødetatene er fremme på stedet. Svært glatt føre. Bilfører er uskadd, ikke mistanke om rus og det er brukt vinterdekk. Saken løses som en forsikringssak, ingen politisak.",2023-10-30T06:10:56.6872862+00:00,
231t1m,Øst Politidistrikt,202,Trafikk,Lillestrøm,231t1m-0,Bil snurret på Trondheimsveien under E6 ved Brånås Næringspark. Det meldes om trafikale problemer i begge kjøreretninger. Politiet er på vei til stedet.,2023-10-30T05:38:41.4580348+00:00,
231t1m,Øst Politidistrikt,202,Trafikk,Lillestrøm,231t1m-1,Politiet på stedet - bilen har kommet seg videre og trafikken går som normalt.,2023-10-30T05:55:53.6535665+00:00,
23pq10,Øst Politidistrikt,202,Trafikk,Sarpsborg,23pq10-0,Planovergangen er defekt. Entreprenør er på vei for å løse problemet. Veien er stengt og folk bes om å bruke alternative kjøreruter. ,2023-10-30T05:23:59.6536834+00:00,
23bl1d,Sør-Øst Politidistrikt,204,Trafikk,Holmestrand,23bl1d-0,"Melding om singelulykke på FV35 ved Eikeren. Glatt og snø på stedet, bil kjørt ut i grøft. En person i bilen. Fører blir sjekket av amb pga vond fot. Veien blir sperret til bilberger er på stedet.",2023-10-30T05:20:21.0351947+00:00,
23bl1d,Sør-Øst Politidistrikt,204,Trafikk,Holmestrand,23bl1d-1,Bilen er ute av veibanen. Veien er åpen igjen. Vi forlater.,2023-10-30T05:40:29.6759955+00:00,
23h2tv,Agder Politidistrikt,205,Trafikk,Kristiansand,23h2tv-0,"Trafikkuhell, personbil har sklidd av veien ved Røyrvannsbekken, ingen personskade. Bilberger er rekvirert. ",2023-10-30T04:58:02.2936753+00:00,
23md26,Agder Politidistrikt,205,Trafikk,Iveland,23md26-0,"Trafikkuhell ved Øvre Jeppestøl, personbil kom over i motgående kjørefelt og traff en brøytebil. Uhellet skjedde i lav fart, ingen personskade. Partene fyller ut skademelding. ",2023-10-30T04:55:23.5446158+00:00,
23782m,Trøndelag Politidistrikt,209,Trafikk,Stjørdal,23782m-0,"Patrulje stanset en bil hvor fører, en kvinne i 30-åra mistenkes for kjøring i ruspåvirket tilstand. Fremstilles legevakt for blodprøvetaking og anmeldes. Hun har heller ikke gyldig førerkort.",2023-10-30T03:42:44.1022997+00:00,
23x530,Trøndelag Politidistrikt,209,Ro og orden,Trondheim,23x530-0,Mann i 30 åra bortvist fra Solsiden etter at han hadde vært aggressiv mot vekter på et serveringssted. Vendte tilbake etter ca en time og endte opp med å slåss med andre personer. Innsatt i arrest og blir anmeldt for ordensforstyrrelse. Ingen ble skadet.,2023-10-30T00:47:26.7913901+00:00,
23j23d,Vest Politidistrikt,207,Brann,Bergen,23j23d-0,Wollert Konows plass 6 kl 2209: brannvesenet er på stedet i forbindelse med en alarm. Viser seg at det har vært brann på stedet. Brannen er slukket. Vi er på vei til stedet.,2023-10-29T21:25:11.7712899+00:00,
23j23d,Vest Politidistrikt,207,Brann,Bergen,23j23d-1,Politiet er på stedet.  En person har fått noen brannskader. Ambulanse er på vei til stedet.,2023-10-29T21:35:20.6408943+00:00,
23j23d,Vest Politidistrikt,207,Brann,Bergen,23j23d-2,Ambulansen er på stedet.,2023-10-29T22:00:16.7739324+00:00,
23j23d,Vest Politidistrikt,207,Brann,Bergen,23j23d-3,Nødetatene er ferdig på stedet. Beboer ble tilsett av helsepersonell og dimittert.,2023-10-29T22:03:39.2085374+00:00,
2353t9,Agder Politidistrikt,205,Ro og orden,Kristiansand,2353t9-0,"Vi har vært i Vågsbygd ette melding fra bussjåfør. Oppstått krangel med en person mens sjåfør hadde pause. Personen ville bli kjørt til Sentrum. Søkt etter person i området, ikke funnet. Ikke skade på sjåfør, ingen anmeldelse.",2023-10-29T20:50:38.5958511+00:00,
23tw46,Nordland Politidistrikt,210,Trafikk,Herøy,23tw46-0,"Trafikkulykke FV7284 på Herøy ved Kalvøya. 2 personbiler med totalt 4 personer involvert. 1 person sendt til sykehus i Sandnessjøen, ukjent skadegrad. Politiet på tur til stedet. Oppdateres her. ",2023-10-29T20:37:13.2554503+00:00,
23tw46,Nordland Politidistrikt,210,Trafikk,Herøy,23tw46-1,Det er ikke snakk om store personskader på føreren som ble fraktet til sykehuset i Sandnessjøen. Politiet har gjort undersøkelser ifbm ulykken og oppretter sak.,2023-10-30T06:00:45.2992905+00:00,
23gs4m,Sør-Øst Politidistrikt,204,Trafikk,Larvik,23gs4m-0,"Kl. 19:40 - Patrulje var på stedet i sørgående retning, ved #Vassbotnbrua, hvor en bil, hadde fått sleng på bilen, og hadde kjørt i autovernet. Det var ingen personskade, og årsaken var glatt veibane. Bilen er berget og politiet har opprettet sak.",2023-10-29T20:02:59.7715399+00:00,
232p40,Sør-Øst Politidistrikt,204,Trafikk,Kviteseid,232p40-0,Kl. 20:40 - Nødetatene rykker ut til vogntog som har veltet i #Kviteseidkleivane.  Trolig ikke personskade på fører. Oppdateres.,2023-10-29T19:47:20.5920553+00:00,
232p40,Sør-Øst Politidistrikt,204,Trafikk,Kviteseid,232p40-1,"Nødetatene er på stedet. Ikke noe personskade, og vogntoget har sklidd av veien. Klarte å kjøre videre selv. Årsaken er glatt føre på stedet. Blir ikke opprettet sak.",2023-10-29T20:50:31.0825752+00:00,
23rk4d,Møre og Romsdal Politidistrikt,208,Voldshendelse,Kristiansund,23rk4d-0,"Melding om at at barn, som var ute og gikk sammen med familien sin, har blitt slått til av en forbipasserende mann. Mannen forsvant fra stedet rett etter hendelsen. Patruljer rykket ut og det blir opprettet sak på forholdet. ",2023-10-29T19:41:35.8643344+00:00,
23cg5t,Møre og Romsdal Politidistrikt,208,Brann,Molde,23cg5t-0,Melding om brann i ei vedkorg i nærheten av et ildsted. Patrulje rykket ut til stedet. Brannen var slukket før patruljen ankom. Ikke meldt om skade på person.,2023-10-29T19:29:02.8441559+00:00,
230c56,Troms Politidistrikt,211,Ulykke,Tromsø,230c56-0,En ansatt ved en fiskeribedrift ble skadet i forbindelse med at han satte fast en arm i en maskin. Kjørt til legevakten av en kollega og fremsto ikke som alvorlig skadd. Vi har vært på stedet med en patrulje. Arbeidstilsynet blir varslet. Sak opprettes.,2023-10-29T19:07:36.3704865+00:00,
23n75m,Møre og Romsdal Politidistrikt,208,Ro og orden,Kristiansund,23n75m-0,"Melding om slåsskamp utenfor en bar. Patrulje på stedet, situasjonen har roet seg.",2023-10-29T18:46:51.290026+00:00,
23n75m,Møre og Romsdal Politidistrikt,208,Ro og orden,Kristiansund,23n75m-1,Grunnet ordensforstyrrelse bortvises en mann fra sentrum frem til i morgen.,2023-10-29T18:56:03.9746246+00:00,
23946f,Møre og Romsdal Politidistrikt,208,Ro og orden,Kristiansund,23946f-0,Denne meldingen har blitt trukket.,2023-10-29T18:45:17.5477633+00:00,
23z16d,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z16d-0,"Politi, ambulanse og luftambulansen rykker ut etter melding om utforkjøring på E6 i nordenden av Ferdesmyra. En bil og fire personer involvert. Alle personene er ute av bilen. Oppdateres her.",2023-10-29T18:40:34.2612052+00:00,
23z16d,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z16d-1,Nødetatene har ankommet ulykkesstedet. Helsepersonell undersøker de involverte. Samtlige er bevisste og oppegående. En person flys med luftambulansen til Kirkenes sykehus for videre undersøkelser og behandling.,2023-10-29T19:09:54.7168721+00:00,
23z16d,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z16d-2,De tre andre involverte kjøres med ambulanse til Kirkenes sykehus. Politiet har iverksatt etterforskning.,2023-10-29T19:14:00.2423592+00:00,
23z16d,Finnmark Politidistrikt,212,Trafikk,Sør-Varanger,23z16d-3,RETTELSE: To personer flydd med luftambulanse og to personer kjøres med ambulanse. Alle til Kirkenes sykehus.,2023-10-29T19:16:44.1296367+00:00,
23k6t6,Møre og Romsdal Politidistrikt,208,Brann,Ålesund,23k6t6-0,Patrulje og Brann rykket ut etter melding om røyk i sentrum av Vatne. Det viste seg at røyken kom fra et ruskebål. Det blir opprettet sak på forholdet.,2023-10-29T18:35:41.4844505+00:00,
236v76,Sør-Øst Politidistrikt,204,Trafikk,Gol,236v76-0,KL. 19:26 - Nødetatene rykker ut til melding om trafikkulykke med 3 involverte kjøretøy. Skal ikke være noen som er fastklemte i bilene. Trolig snakk om påkjørsel bakfra. Oppdateres.,2023-10-29T18:33:25.0152962+00:00,
236v76,Sør-Øst Politidistrikt,204,Trafikk,Gol,236v76-1,"Nødetatene er på stedet. Er snakk om en påkjørsel bakfra. To biler er fortsatt på stedet. En bil har kjørt fra stedet. Ikke snakk om personskade, men involverte sjekkes av helsepersonell.",2023-10-29T18:54:01.577936+00:00,
236v76,Sør-Øst Politidistrikt,204,Trafikk,Gol,236v76-2,Nødetatene ferdig på stedet. Ikke vurdert til å være personskade. Veien åpnet og politiet oppretter sak.,2023-10-29T19:52:27.4000604+00:00,
23vr7m,Trøndelag Politidistrikt,209,Brann,Trondheim,23vr7m-0,Melding om branntilløp i Utleirahallen. I gang med evakuering av folk. Nødetatene er på veg til stedet.,2023-10-29T17:48:45.9024907+00:00,
23vr7m,Trøndelag Politidistrikt,209,Brann,Trondheim,23vr7m-1,"60-70 personer i hallen, som ble evakuert ut. Toalettrullholder som er påtent på stedet. Sprinkelanlegg ble utløst. Ungdommene har fått komme inn i hallen igjen, men garderobene er ikke tilgjengelig. Vi har startet etterforsking og oppretter sak.",2023-10-29T18:39:44.6103644+00:00,
23hn7x,Trøndelag Politidistrikt,209,Trafikk,Verdal,23hn7x-0,"Melding om bil på taket på Fv. 6916, like nord for Verdal sentrum. To personer i bilen, som er oppegående. Nødetatene er på veg til stedet.",2023-10-29T17:46:45.0225223+00:00,
23hn7x,Trøndelag Politidistrikt,209,Trafikk,Verdal,23hn7x-1,Ingen skade på de involverte. Ingen mistanke om promille. Bilen hadde vinterdekk. Vi tar avhør på stedet og oppretter sak.,2023-10-29T18:37:01.6903619+00:00,
233j7d,Innlandet Politidistrikt,203,Trafikk,Ringsaker,233j7d-0,kl. 17:56: melding om et trafikkuhell i Turistvegen. En bil har mistet et hjul under kjøring. Hjulet traff en fotgjenger på stedet. Fotgjengeren fremstår lettere skadd. Han er sendt Lillehammer legevakt for sjekk. Politiet oppretter sak.,2023-10-29T17:31:30.3932164+00:00,
23sf8t,Innlandet Politidistrikt,203,Trafikk,Vestre Toten,23sf8t-0,"kl. 14:52: politiet ble varslet om vinglete kjøring i Storgata. Fører, lokal dame i 40-årene, siktet for promillekjøring. Siktede samtykket i førerkortbeslag. Sak opprettes.",2023-10-29T17:21:24.7526624+00:00,
23db86,Agder Politidistrikt,205,Trafikk,Kristiansand,23db86-0,"UP har hatt promillekontroll på stedet, 100 kontrollerte, ingen reaksjoner.",2023-10-29T17:08:44.1071999+00:00,
23178m,Vest Politidistrikt,207,Trafikk,Voss,23178m-0,"Hardangerbrua kl 1746: ein bil med hengjar sperrar begge felt på brua. Førar fekk sleng på hengjaren, mest sannsynligvis på grunn av vind. Politiet er på veg til staden.",2023-10-29T16:54:50.0459733+00:00,
23178m,Vest Politidistrikt,207,Trafikk,Voss,23178m-1,Politiet er på staden. Bilberger er på veg.,2023-10-29T17:20:12.064887+00:00,
23178m,Vest Politidistrikt,207,Trafikk,Voss,23178m-2,Bilberger er på staden.,2023-10-29T17:25:02.6602205+00:00,
23178m,Vest Politidistrikt,207,Trafikk,Voss,23178m-3,Bilen er fjerna.,2023-10-29T18:12:10.353972+00:00,
23p39c,Innlandet Politidistrikt,203,Innbrudd,Kongsvinger,23p39c-0,"kl. 16:40: melding om innbrudd hos en bedrift i Kongsvinger. Utført en del skadeverk på stedet. Litt uavklart om det er noe som er borttatt. Politiet er på stedet, gjør undersøkelser og oppretter sak.",2023-10-29T16:43:38.1855518+00:00,
23b09d,Trøndelag Politidistrikt,209,Trafikk,Steinkjer,23b09d-0,"Patrulje oppretter anmeldelse mot en 20 år gammel mannlig fører som kjørte inn i en lyktestolpe, en del skader i front av bilen, som også har sommerdekk. Ikke mistanke om promille. Fører er uskadet.",2023-10-29T16:06:03.8837349+00:00,
23z9t4,Møre og Romsdal Politidistrikt,208,Trafikk,Ålesund,23z9t4-0,Melding om at det går en sau langs vegen i vestgående løp - kan komme litt brått på. Eier er varslet.,2023-10-29T15:55:56.2428269+00:00,
23mtb6,Sør-Øst Politidistrikt,204,Brann,Notodden,23mtb6-0,Kl. 16:43 - Nødetatene rykker ut til melding om brann i garasje. Oppdateres.,2023-10-29T15:49:16.0671343+00:00,
23mtb6,Sør-Øst Politidistrikt,204,Brann,Notodden,23mtb6-1,Nødetatene på stedet. Trolig snakk om brann i et kjøretøy som per nå har blitt fjernet fra garasjen. Brannvesenet har iverksatt slukkeinnsats.,2023-10-29T15:54:03.14102+00:00,
23mtb6,Sør-Øst Politidistrikt,204,Brann,Notodden,23mtb6-2,Brannen er nå slukket. Det jobbes med undersøkelser.,2023-10-29T16:19:35.6411593+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-0,"Langedalen kl 1629: nødetatene er på vei til stedet etter melding om brann. Det er meldt om at det skal brenne i 1 etasje i en enebolig. To personer var i huset, de har kommet seg ut, ukjent skadeomfang.",2023-10-29T15:35:20.3506741+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-1,Rettelse: det er meldt om at det skal brenne i 2 etg. Det er ikke meldt om spredningsfare.,2023-10-29T15:38:26.2549827+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-2,Brannvesenet er fremme på stedet. Det kommer svart røyk ut fra huset. De sender inn røykdykkere.,2023-10-29T15:42:21.9768246+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-3,Politiet er på stedet.,2023-10-29T15:44:35.7621728+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-4,Beboerne blir tilsett av helse på stedet.,2023-10-29T15:46:22.7797311+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-5,Brannen er slukket.,2023-10-29T15:56:13.5763355+00:00,
237qbl,Vest Politidistrikt,207,Brann,Bergen,237qbl-6,Nødetatene er ferdig på stedet. Beboerne har blitt sjekket av helsepersonell og dimittert. De tar tilhold hos naboer. Huset er pr nå ikke beboelig.,2023-10-29T16:24:10.8616345+00:00,
23xmbv,Nordland Politidistrikt,210,Trafikk,Rana,23xmbv-0,"På fergeleiet har en lastebil kjørt inn i en bil som sto parkert, bakerst i køen. Bilen som ble påkjørt ble ført inn i bilen foran. Totalt 3 kjøretøy involvert. Ingen personskade bare materielle skader. Løst med skademelding. ",2023-10-29T15:27:02.7797603+00:00,
23jhbd,Trøndelag Politidistrikt,209,Trafikk,Orkland,23jhbd-0,UP har hatt laserkontroll i 80-sone på E39 Buvika. Utferdiget 8 forenklede forelegg. Høyeste hastighet var 112 km/t.,2023-10-29T15:05:47.3013815+00:00,
235dct,Vest Politidistrikt,207,Trafikk,Bergen,235dct-0,"Fløyfjellstunnelen, sørgående retning  kl 1548: nødetatene er på vei til stedet etter melding om en trafikkulykke, påkjørsel bakfra. 2 biler involvert. VTS stenger tunnelen. Ukjent skadeomfang.",2023-10-29T14:52:52.4073591+00:00,
235dct,Vest Politidistrikt,207,Trafikk,Bergen,235dct-1,Politiet er på stedet.,2023-10-29T15:03:30.2168374+00:00,
235dct,Vest Politidistrikt,207,Trafikk,Bergen,235dct-2,"Ambulansen er på stedet. Det er ingen personskade, kun materielle skader. Ett felt er åpnet for trafikk.",2023-10-29T15:06:49.3067495+00:00,
235dct,Vest Politidistrikt,207,Trafikk,Bergen,235dct-3,Rettelse: tunnelen er fremdeles stengt.,2023-10-29T15:11:46.5123503+00:00,
235dct,Vest Politidistrikt,207,Trafikk,Bergen,235dct-4,Vi er ferdig på stedet. Trafikken går som normalt igjen.,2023-10-29T15:43:32.8654127+00:00,
23t9c6,Sør-Øst Politidistrikt,204,Trafikk,Flå,23t9c6-0,Kl. 15:06 - UP har hatt laserkontroll i 80-sone langs RV7. Resultat: 8 forenklede forelegg og 3 førerkortbeslag. Høyeste hastighet var 132 km/t.,2023-10-29T14:37:47.5330734+00:00,
23g6cl,Finnmark Politidistrikt,212,Trafikk,Alta,23g6cl-0,@Utrykningspol har gjennomført laserkontroll i Melsviktunnelen. Utstedt fire forenklede forelegg. Høyeste hastighet 103 km/t i 80-sonen.,2023-10-29T14:33:09.2010858+00:00,
2322d8,Troms Politidistrikt,211,Brann,Harstad,2322d8-0,Melding om mulig pipebrann i en tomannsbolig. Nødetatene er på vei til stedet. Meldingen oppdateres.,2023-10-29T14:28:44.255041+00:00,
2322d8,Troms Politidistrikt,211,Brann,Harstad,2322d8-1,Oppdatering: Huset er evakuert. Det meldes om røykutvikling fra tak konstruksjonen ved pipen. Det er pr. nå ikke observert åpne flammer fra andre plasser enn ildsted og pipe.,2023-10-29T14:47:27.423943+00:00,
2322d8,Troms Politidistrikt,211,Brann,Harstad,2322d8-2,Oppdatering: Vi er ferdig på stedet. Brannvesenet har kontroll. Sak opprettes.,2023-10-29T15:23:42.594859+00:00,
23rdd5,Trøndelag Politidistrikt,209,Trafikk,Stjørdal,23rdd5-0,UP har hatt laserkontroll i 80-sone på E14 Sona. Utferdiget 8 forenklede forelegg. Høyeste hastighet var 106 km/t.,2023-10-29T14:22:20.0087154+00:00,
23cxdt,Agder Politidistrikt,205,Trafikk,Kristiansand,23cxdt-0,"Kl. 1443, bil står i veien vestgående retning. Har mistet et dekk og står i høyre felt ved åpningen av tunnelen. Politiet på stedet.",2023-10-29T13:57:41.7434828+00:00,
23cxdt,Agder Politidistrikt,205,Trafikk,Kristiansand,23cxdt-1,Da melder patruljen at bilberger har fjernet bilen og veien er åpen for fri ferdsel. Vi drar fra stedet.,2023-10-29T14:37:35.0202815+00:00,
23sf67,Innlandet Politidistrikt,203,Trafikk,Søndre Land,23sf67-0,"kl. 1408: Meldt om enslig bil som hadde kjørt av vegen. Det var to i bilen. En person kjørt til sykehus, lettere skadet. Det må påregnes redusert fremkommelighet fem til bilen er berget. ",2023-10-29T13:49:11.3004592+00:00,
23sf67,Innlandet Politidistrikt,203,Trafikk,Søndre Land,23sf67-1,Bilen berget og vegen åpen for normal ferdsel. Nødetater har forlatt stedet. Sak opprettet.,2023-10-29T15:21:10.6924151+00:00,
23npfl,Agder Politidistrikt,205,Brann,Valle,23npfl-0,"Kl. 1425, melding om brann i garasje. Usikkert hva som har tatt fyr, men det står en bil i garasjen. Skal ligge i tilknytning til bolighus. Kun en person i huset som er ute. Ble oppdaget av forbipasserende som så røyk. Brannvesen på stedet. ",2023-10-29T13:42:31.5183995+00:00,
23npfl,Agder Politidistrikt,205,Brann,Valle,23npfl-1,Politi og ambulanse er på vei til stedet. Garasje skal være knyttet til bolig i sokkel.,2023-10-29T13:44:04.0514902+00:00,
23npfl,Agder Politidistrikt,205,Brann,Valle,23npfl-2,Skal ikke være skade på person.,2023-10-29T13:44:48.1504785+00:00,
23npfl,Agder Politidistrikt,205,Brann,Valle,23npfl-3,Skal være en bil som har tatt fyr i garasjen. Brannvesenet på stedet melder at de har kontroll og fått bilen ut av garasjen. Holder på å kjøle den ned.,2023-10-29T14:06:40.3118471+00:00,
23npfl,Agder Politidistrikt,205,Brann,Valle,23npfl-4,"Nødetatene drar fra stedet. Skader begrenser seg til brann i bilen, og sotskader i garasje. Ukjent brannårsak. Patruljen oppretter sak.",2023-10-29T15:22:15.8882632+00:00,
238lfr,Innlandet Politidistrikt,203,Trafikk,Alvdal,238lfr-0,UP har gjennomført trafikkontroll på rv3. Kontrollert 54. førere. En mann i 40-åra er siktet for å ha kjørt i påvirket tilstand. Nødvendige prøver sikret og sak opprettes.,2023-10-29T13:06:21.6229064+00:00,
23zhfd,Innlandet Politidistrikt,203,Innbrudd,Kongsvinger,23zhfd-0,kl. 1237: Meldt om innbrudd i loftsbod. Politiet har vært på stedet og foretatt undersøkelser. Stjålet vinterklær. Sak opprettes.,2023-10-29T12:43:58.7023446+00:00,
23kcgt,Nordland Politidistrikt,210,Trafikk,Narvik,23kcgt-0,Nødetatene rykker ut til trafikkulykke på E10. En bil med 3 personer som har kjørt av veien og i et skilt og til slutt veltet. Alle er kommet seg ut av bilen. Oppdateres her!,2023-10-29T12:29:48.5952868+00:00,
23kcgt,Nordland Politidistrikt,210,Trafikk,Narvik,23kcgt-1,Ambulanse og politi på stedet. Personene som var i bile undersøkes av helsepersonell på stedet. Bilen ligger på veiskulder og gjør at det er redusert fremkommelighet på stedet.,2023-10-29T12:48:57.5838902+00:00,
23kcgt,Nordland Politidistrikt,210,Trafikk,Narvik,23kcgt-2,Det var 4 personer i bilen. En kvinne og to barn kjøres til sykehus for videre undersøkelser.,2023-10-29T12:50:58.383457+00:00,
23kcgt,Nordland Politidistrikt,210,Trafikk,Narvik,23kcgt-3,Bilen ligger litt inn i veibanen. Stedet merket med varseltrekant. Bilberger bestilt. Politiet avslutter på stedet. Etterforsking startet.,2023-10-29T13:11:51.6854528+00:00,
2368g6,Vest Politidistrikt,207,Trafikk,Luster,2368g6-0,"Kl. 1314:  To biler kollidert på Fv. 55, Lustravegen v/Ottom. Opplyst front-mot-front. 6 personer involvert. Alle bevisst. Ukjent vedr. personskader. Airbager utløst i begge biler. 80-sone. Trafikk stengt i begge retninger. Nødetater på veg. ",2023-10-29T12:26:26.1938828+00:00,
2368g6,Vest Politidistrikt,207,Trafikk,Luster,2368g6-1,To personbiler. To voksne og tre barn i den ene bilen. Ulykken meldt inn til politiet via AMK. Opplyst å være noe lekkasje fra ene bilen. Mannskaper fra ambulanse og brann ankommet ulykkesstedet.,2023-10-29T12:33:38.9555845+00:00,
